date,runoff_coefficient,evapotranspiration_ratio,storage_efficiency,water_balance_index,aridity_index,wb_error_pct
2023-09-06,0.3025511602663037,1.5,0.0031469094,-2.2424261903698195,3.242425770429837,-254.28383300092983
2023-09-07,1.0,1.5,0.0031477814,-60.938590511307545,61.93858250942064,-6674.047667817864
2023-09-08,1.0,1.5,0.003146275,-7735360.622406006,7735360.622406006,-845660781.8603516
2023-09-09,1.0,1.5,0.0031449024,-7714345.932006836,7714345.932006836,-843202304.8400879
2023-09-10,1.0,1.5,0.0031449357,-7694833.755493164,7694833.755493164,-841104888.9160156
2023-09-11,1.0,1.5,0.0031470004,-59670.04189086468,59671.03427570066,-6517314.41925338
2023-09-12,1.0,1.5,0.0031619943,-7822834.014892578,7822834.014892578,-858038806.9152832
2023-09-13,1.0,1.5,0.0031759564,-7784887.313842773,7784887.313842773,-855595397.9492188
2023-09-14,1.0,1.5,0.0031898045,-9.293467658706254,10.293466328886208,-1033.6426299236743
2023-09-15,1.0,1.5,0.0032010193,-7784483.909606934,7784483.909606934,-857371616.3635254
2023-09-16,1.0,1.5,0.003219858,-126.86761405968032,127.86759770620846,-14026.370042128065
2023-09-17,0.660677792901226,1.5,0.0032417257,-5.218576250839554,6.218575448325304,-590.0313397751921
2023-09-18,1.0,1.5,0.0032571398,-7746773.719787598,7746773.719787598,-860508346.5576172
2023-09-19,1.0,1.5,0.0032664768,-7745477.676391602,7745477.676391602,-860838413.2385254
2023-09-20,1.0,1.5,0.0032713125,-7772770.881652832,7772770.881652832,-863682270.0500488
2023-09-21,1.0,1.5,0.003278373,-7744994.163513184,7744994.163513184,-861955738.067627
2023-09-22,1.0,1.5,0.0032806045,-7711974.143981934,7711974.143981934,-858146476.7456055
2023-09-23,1.0,1.5,0.003278347,-7764648.4375,7764648.4375,-862419605.255127
2023-09-24,1.0,1.5,0.0032829114,-59.81497257413655,60.814964805997406,-6662.29770789966
2023-09-25,0.6392072669279378,1.5,0.0032900285,-4.616393346024756,5.616392625013723,-526.1759060340617
2023-09-26,1.0,1.5,0.003285992,-18.059951592335747,19.059949155615943,-2019.392189808153
2023-09-27,1.0,1.5,0.0032871724,-23.58158941514367,24.581586295480907,-2633.6252804590163
2023-09-28,1.0,1.5,0.0032952894,-7881440.162658691,7881440.162658691,-878263950.3479004
2023-09-29,1.0,1.5,0.0033059036,-19.04286358892472,20.04286105260311,-2137.1654872756358
2023-09-30,0.21732806992248865,1.5,0.0033159826,-0.8613202922632941,1.8613200552220597,-108.15151862023346
2023-10-01,1.0,1.5,0.0033218965,-7848942.756652832,7848942.756652832,-877243041.9921875
2023-10-02,1.0,1.5,0.0033340866,-7823090.553283691,7823090.553283691,-876534938.8122559
2023-10-03,1.0,1.5,0.0033443014,-298.14727425910894,299.147236220496,-33426.28726423266
2023-10-04,1.0,1.5,0.0033570277,-7951683.99810791,7951683.99810791,-891833972.9309082
2023-10-05,1.0,1.5,0.0033735817,-7948736.190795898,7948736.190795898,-893793201.4465332
2023-10-06,1.0,1.5,0.0033910268,-8088639.259338379,8088639.259338379,-909834861.7553711
2023-10-07,1.0,1.5,0.003415662,-182.28699727444868,183.2869741236072,-20663.885755353174
2023-10-08,1.0,1.5,0.0034258806,-105.38190634072303,106.38189301638732,-11930.532989688081
2023-10-09,1.0,1.5,0.0034367235,-47.81980083171408,48.81979468768265,-5431.888876904559
2023-10-10,1.0,1.5,0.0034463143,-106.29495538844324,107.29494158173529,-12102.598079921743
2023-10-11,1.0,1.5,0.0034428437,-7837081.9091796875,7837081.9091796875,-888109970.0927734
2023-10-12,1.0,1.5,0.0034417245,-7.746870620737317,8.746869509997902,-890.7989566152581
2023-10-13,1.0,1.5,0.003441902,-15.356223350560862,16.356221271727378,-1753.2786646932343
2023-10-14,1.0,1.5,0.003441364,-23.05576853123192,24.05576547438204,-2624.91346918147
2023-10-15,1.0,1.5,0.0034438316,-7967310.905456543,7967310.905456543,-901710224.1516113
2023-10-16,0.9693858640911706,1.5,0.0034502728,-6.327178221959988,7.327177303686028,-730.366180301789
2023-10-17,0.7930537764330593,1.5,0.0034552766,-5.008288276710779,6.008287530413146,-580.5822984053389
2023-10-18,1.0,1.5,0.0034607395,-8011100.769042969,8011100.769042969,-908910751.3427734
2023-10-19,1.0,1.5,0.0034614766,-25.07146000631328,26.07145674035685,-2858.135339266546
2023-10-20,0.7135440758513679,1.5,0.0034607328,-4.259502439872492,5.259501775651264,-497.2453447482956
2023-10-21,1.0,1.5,0.003455201,-7.907288268012552,8.907287129921126,-911.059352159634
2023-10-22,1.0,1.5,0.0034508896,-33.18041779952151,34.18041344367339,-3775.382860841966
2023-10-23,0.34620029653031775,1.5,0.003447951,-1.5510238940160728,2.551023564037298,-189.60608518512046
2023-10-24,0.08696028763383917,0.6552953556537976,0.0034392297,0.34470455992276194,0.6552953556537976,25.862783622829483
2023-10-25,1.0,1.5,0.0034350653,-8.144496869021799,9.14449570628667,-931.7455786419079
2023-10-26,1.0,1.5,0.003437807,-60.924030582913915,61.92402283390329,-6883.6375708394025
2023-10-27,1.0,1.5,0.0034437513,-75.16173802812409,76.1617285072611,-8501.284252464253
2023-10-28,1.0,1.5,0.0034486207,-8032248.497009277,8032248.497009277,-907395839.6911621
2023-10-29,1.0,1.5,0.0034534005,-8041307.44934082,8041307.44934082,-909281921.3867188
2023-10-30,1.0,1.5,0.0034549364,-9.316142541758952,10.316141250089979,-1067.65902120647
2023-10-31,0.16843275595424378,1.2773990197010576,0.003453184,-0.2773991798891185,1.2773990197010576,-44.54950840805053
2023-11-01,0.2914313787839264,1.5,0.0034486433,-1.2357115031793295,2.2357112233226615,-152.56182607473394
2023-11-02,1.0,1.5,0.0034496344,-15.647022967417781,16.647020902040946,-1779.6757981059764
2023-11-03,0.08983052897399206,0.6728574767484449,0.0034585882,0.3271424377165348,0.6728574767484449,23.639289197790355
2023-11-04,0.08797424141007894,0.6651718773452034,0.0034569562,0.3348280374050269,0.6651718773452034,24.7020797416979
2023-11-05,0.6458907452630567,1.5,0.003457725,-3.946626850959497,4.946626216253388,-459.31036807699354
2023-11-06,1.0,1.5,0.0034609882,-19.357778421431778,20.357775866602537,-2196.6001796677097
2023-11-07,1.0,1.5,0.0034746877,-7947869.300842285,7947869.300842285,-900309276.5808105
2023-11-08,1.0,1.5,0.003485113,-8050678.253173828,8050678.253173828,-911676979.0649414
2023-11-09,0.14270045040830898,1.0585336764923392,0.0034923474,-0.058533810270341574,1.0585336764923392,-20.239565918445923
2023-11-10,0.28597034590433873,1.5,0.0034844303,-1.1642185420228763,2.1642182700255583,-144.76046791693017
2023-11-11,0.10032554352954379,0.7578419673264326,0.0034810177,0.24215793688328735,0.7578419673264326,14.22246277188582
2023-11-12,0.26875789558473606,1.5,0.0034710232,-1.0516095251495936,2.051609263835949,-131.72334729817322
2023-11-13,0.22241687976354096,1.5,0.0034622308,-0.7347227026183867,1.734722483880819,-95.48318440540322
2023-11-14,0.07253310382980603,0.561863042977131,0.0034577572,0.4381368854492582,0.561863042977131,36.59879968874205
2023-11-15,0.11269489438860081,0.895728393041474,0.0034471797,0.10427149327107993,0.895728393041474,-0.6980279645348285
2023-11-16,0.1620653457642175,1.2896366870350908,0.0034418595,-0.2896368523243183,1.2896366870350908,-45.06468413873832
2023-11-17,0.39745488401935203,1.5,0.0034320483,-2.2341994849239026,3.2341990729447616,-262.6804240764842
2023-11-18,1.0,1.5,0.0034360825,-20.39887287919861,21.39887017750782,-2303.5431486626117
