id_paket,nama_paket,kode_rup,kategori_paket,tipe_bangunan,jenis_pengadaan,jenis_pemilihan,metode_kualifikasi,metode_pengadaan,sistem_evaluasi,jenis_kontrak,kualifikasi_usaha,tahun_anggaran,tahun_anggaran_full,tahun_anggaran_detail,tahapan_status,pagu_anggaran_rp,hps_rp,nilai_penawaran_rp,nilai_kontrak_rp,pct_hps_vs_pagu,pct_kontrak_vs_hps,instansi_kl,satker,balai_snvt,provinsi,kabupaten_kota,lokasi_pekerjaan,tgl_pengumuman,tgl_kontrak,tgl_selesai,durasi_hari,durasi_bulan,pemenang,npwp_pemenang,lpse_instansi,url_detail,tgl_scraping
10125471000,Supervisi Penyempurnaan Hidromekanikal Bendungan Titab di Kab Buleleng; 1 Dokumen; 1 Dokumen; NF; K; SYC,64711432,Jasa Konsultansi Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Waktu Penugasan,,2026,2026,APBN 2026,Tender Sudah Selesai,2000000000.0,2000000000.0,,1707029040.0,100.0,85.35,Kementerian  Pekerjaan Umum,694144 / SNVT PEMBANGUNAN BENDUNGAN BWS BALI  PENIDA,694144 / SNVT PEMBANGUNAN BENDUNGAN BWS BALI  PENIDA,Bali,Buleleng,KAB. BULELENG - Buleleng (Kab.),2026-04-06,,,,,"Persyaratan Kualifikasi Administrasi/LegalitasMemenuhi ketentuan peraturan perundang-undangan untuk menjalankan kegiatan/usaha.Perizinan Berusahaa.	peserta yang berbadan usaha harus memiliki perizinan berusaha di bidang jasa konstruksi, berupa 1	Memiliki Nomor Induk Berusaha NIB dan Sertifikat Standar terverifikasi untuk Badan Usaha yang memiliki SBU KBLI 2020 2	Dalam hal Sertifikat Standar sebagaimana dimaksud pada angka 1 belum terverifikasi, peserta menyampaikan NIB, Sertifikat Standar belum terverifikasi dan tangkapan layer laman OSS yang mencantumkan bahwa Sertifikat Standar sedang menunggu verifikasi atau 3	Memiliki Nomor Induk Berusaha NIB dan SBU yang masih berlaku untuk Badan Usaha yang memiliki SBU KBLI 2017Sertifikat Badan Usaha SBUb.	Memiliki Sertifikat Badan Usaha SBU dengan Kualifikasi Usaha Menengah  serta disyaratkan sub bidang klasifikasi layanan KBLI 2017 - Jasa Pengawasan Pekerjaan Konstruksi Teknik Sipil Air RE203 atau KBLI 2020 - Jasa Rekayasa Pekerjaan Teknik Sipil Sumber Daya Air RK002.Mempunyai status valid keterangan Wajib Pajak berdasarkan hasil Konfirmasi Status Wajib Pajak.Secara hukum mempunyai kapasitas untuk mengikatkan diri pada Kontrak yang dibuktikan dengan:1) Akta Pendirian Perusahaan dan/atau perubahannya;2) Surat Kuasa (apabila dikuasakan);3) Bukti bahwa yang diberikan kuasa merupakan pegawai tetap (apabila dikuasakan); dan4) Kartu Tanda Penduduk.Menyetujui Pernyataan Pakta Integritas.Menyetujui Surat pernyataan Peserta yang berisi:1) yang bersangkutan dan manajemennya tidak dalam pengawasan pengadilan, tidak pailit, dan kegiatan usahanya tidak sedang dihentikan;2) badan usaha tidak sedang dikenakan sanksi daftar hitam;3) yang bertindak untuk dan atas nama badan usaha tidak sedang dalam menjalani sanksi daftar hitam lain;4) keikutsertaan yang bersangkutan tidak menimbulkan pertentangan kepentingan;5) yang bertindak untuk dan atas nama badan usaha tidak sedang dalam menjalani sanksi pidana;6) pimpinan dan pengurus badan usaha bukan sebagai pegawai Kementerian/Lembaga/Perangkat Daerah atau pimpinan dan pengurus badan usaha sebagai pegawai Kementerian/Lembaga/Perangkat Daerah yang sedang mengambil cuti diluar tanggungan Negara;7) pernyataan lain yang menjadi syarat kualifikasi yang tercantum dalam Dokumen Pemilihan;8) data kualifikasi yang diisikan dan dokumen penawaran yang disampaikan benar, dan jika dikemudian hari ditemukan bahwa data/dokumen yang disampaikan tidak benar dan ada pemalsuan maka peserta bersedia dikenakan sanksi administratif, sanksi pencantuman dalam daftar hitam, gugatan secara perdata, dan/atau pelaporan secara pidana kepada pihak berwenang sesuai dengan ketentuan peraturan perundang undangan.Persyaratan Kualifikasi LainDalam hal Peserta melakukan Kemitraan harus mempunyai perjanjian KemitraanPersyaratan Kualifikasi LainApabila alokasi dalam dokumen anggaran DIPA yang disahkan tidak tersedia dan atau tidak mencukupi, maka pengadaan Barang Jasa dibatalkan dan penyedia barang jasa tidak dapat menuntut ganti rugi dalam bentuk apapunPersyaratan Kualifikasi LainMemenuhi syarat dan ketentuan dalam Dokumen Pemilihan Dokumen KualifikasiPersyaratan Kualifikasi Teknisa)  memiliki pengalaman paling kurang 1 (satu) pekerjaan Jasa Konsultansi Konstruksi dalam kurun waktu 4 (empat) tahun terakhir, baik di lingkungan pemerintah maupun swasta termasuk pengalaman subkontrak.b)  memiliki pengalaman mengerjakan pekerjaan sejenis:(1)  untuk pekerjaan Usaha Kecil berdasarkan subklasifikasi; atau(2) untuk pekerjaan Usaha Menengah atau Usaha Besar, pekerjaan sejenis   berdasarkan subklasifikasi atau berdasarkan lingkup pekerjaan.memiliki pengalaman mengerjakan pekerjaan sejenis dalam waktu 10 (sepuluh) tahun terakhir.Syarat Kualifikasi Teknis LainMemiliki pengalaman mengerjakan pekerjaan sejenisSyarat Kualifikasi Teknis LainEvaluasi persyaratan pengalaman Badan Usaha dilakukan apabila pengalaman tersebut tercantum dalam SIMPAN sebelum batas akhir pemasukan data kualifikasi.Syarat Kualifikasi Teknis LainDalam hal peserta melakukan KSO, maka  setiap perusahaan yang tergabung dalam KSO harus memenuhi persyaratan kualifikasi administrasi legalitas sebagaimana dimaksud pada poin A, kecuali angka 1 huruf b.   Persyaratan memiliki Sertifikat Badan Usaha SBU sebagaimana dimaksud poin A angka 1 huruf b dilakukan secara saling melengkapi oleh seluruh anggota KSO dan setiap anggota KSO harus memiliki salah satu SBU yang disyaratkan.Syarat Kualifikasi Teknis LainMemenuhi syarat dan ketentuan dalam Dokumen Kualifikasi",,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10125471000/pengumumanlelang,2026-06-14 09:22
10125166000,Pembangunan Embung Bantas di Kabupaten Karangasem; 1 Unit; 5 liter/detik; F; K; SYC,65340856,Pekerjaan Konstruksi,Embung,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Kecil,2026,2026,APBN 2026,Tender Sudah Selesai,11980000000.0,12000000000.0,,,100.17,,Kementerian  Pekerjaan Umum,694230,694230,Bali,Karang Asem,KAB. KARANGASEM - Karang Asem (Kab.),2026-04-02,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10125166000/pengumumanlelang,2026-06-14 09:23
10112865000,Supervisi Pembangunan Embung Bantas di Kabupaten Karangasem; 1 Dokumen; 1 Dokumen; NF; K; SYC,62992959,Jasa Konsultansi Konstruksi,Embung,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Waktu Penugasan,,2026,2026,APBN 2026,Tender Sudah Selesai,800000000.0,800000000.0,,,100.0,,Kementerian  Pekerjaan Umum,694230,694230,Bali,Karang Asem,"Dusun Batudawa Kaja, Desa Tulamben, Kecamatan Kubu Kabupaten Karangasem - Karang Asem (Kab.)",2026-01-29,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10112865000/pengumumanlelang,2026-06-14 09:25
10132547000,Penyempurnaan Instrumen Waduk Muara Nusa Dua di Kota Denpasar; 1 Unit; 0 Juta M3; F; K; SYC,66478413,Pekerjaan Konstruksi,Waduk,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Menengah,2026,2026,APBN 2026,Tender Sudah Selesai,29460201000.0,16200000000.0,,,54.99,,Kementerian  Pekerjaan Umum,694144 / SNVT PEMBANGUNAN BENDUNGAN BWS BALI  PENIDA,694144 / SNVT PEMBANGUNAN BENDUNGAN BWS BALI  PENIDA,Bali,Denpasar,KOTA DENPASAR - Denpasar (Kota),2026-04-30,,,,,"Persyaratan Kualifikasi Administrasi/LegalitasMemenuhi ketentuan peraturan perundang-undangan untuk menjalankan kegiatan/usaha.Jenis IzinBidang Usaha/Sub Bidang Usaha/Klasifikasi/Sub KlasifikasiMemiliki Perizinan Berusaha di bidang jasa konstruksiPeserta yang berbadan usaha harus memiliki perizinan berusaha di bidang Jasa Konstruksi, berupa a.	Memiliki Nomor Induk Berusaha NIB dan Sertifikat Standar terverifikasi untuk Badan Usaha yang memiliki SBU KBLI 2020 b.	Dalam hal Sertifikat Standar sebagaimana dimaksud pada huruf a belum terverifikasi, peserta menyampaikan NIB, Sertifikat Standar belum terverifikasi dan tangkapan layar laman OSS yang mencantumkan bahwa Sertifikat Standar sedang menunggu verifikasi atau c.	Memiliki Nomor Induk Berusaha NIB dan SBU yang masih berlaku untuk Badan Usaha yang memiliki SBU KBLI 20152017.Sertifikat Badan Usaha4.	Memiliki Sertifikat Badan Usaha SBU dengan a.	Kualifikasi Usaha KecilMenengahBesar, kecuali untuk SBU dengan sifat usaha spesialis tidak disyaratkan Kualifikasi Usaha serta b.	Subklasifikasi Badan Usaha MK008  Jasa Pelaksana Konstruksi Instalasi Alat Angkut dan Alat Angkat KBLI 2015 atau subklasifikasi Badan Usaha IN001  Instalasi Mekanikal KBLI 2020Mempunyai status valid keterangan Wajib Pajak berdasarkan hasil Konfirmasi Status Wajib Pajak.Secara hukum mempunyai kapasitas untuk mengikatkan diri pada Kontrak yang dibuktikan dengan:1) Akta Pendirian Perusahaan dan/atau perubahannya;2) Surat Kuasa (apabila dikuasakan);3) Bukti bahwa yang diberikan kuasa merupakan pegawai tetap (apabila dikuasakan); dan4) Kartu Tanda Penduduk.Menyetujui Pernyataan Pakta Integritas.Menyetujui Surat Pernyataan PesertaPersyaratan Kualifikasi LainMemiliki Nomor NPWP dengan status keterangan Wajib Pajak berdasarkan hasil Konfirmasi Status Wajib Pajak Valid.Persyaratan Kualifikasi LainMemiliki akta pendirian perusahaan dan akta perubahan perusahaan apabila ada perubahanPersyaratan Kualifikasi LainTidak masuk dalam Daftar Hitam, keikutsertaannya tidak menimbulkan pertentangan kepentingan pihak yang terkait, tidak dalam pengawasan pengadilan, tidak pailit, kegiatan usahanya tidak sedang dihentikan danatau yang bertindak untuk dan atas nama Badan Usaha tidak sedang dalam menjalani  sanksi pidana, dan penguruspegawai tidak berstatus Aparatur Sipil Negara, kecuali yang bersangkutan mengambil cuti diluar tanggungan NegaraPersyaratan Kualifikasi LainApabila alokasi DIPA untuk paket tersebut tidak tersedia dalam dokumen anggaran, maka tenderseleksi dibatalkan dan peserta tenderseleksi tidak mendapatkan ganti rugi dalam bentuk apapunPersyaratan Kualifikasi LainMemenuhi syarat dan ketentuan dalam Dokumen PemilihanPersyaratan Kualifikasi TeknisMemiliki pengalaman paling kurang 
             Pekerjaan Konstruksi dalam kurun waktu 4 (empat) tahun terakhir, baik di lingkungan pemerintah atau swasta termasuk pengalaman subkontrak.Memperhitungkan Sisa Kemampuan Paket (SKP).Untuk kualifikasi Usaha Kecil yang baru berdiri kurang dari 3 (tiga) tahun:(1) Dalam hal Penyedia belum memiliki pengalaman, ketentuan huruf a) dikecualikan untuk pengadaan dengan nilai paket sampai dengan paling banyak Rp. 2.500.000.000,00 (dua miliar lima ratus juta rupiah).(2) Harus mempunyai 1 (satu) pengalaman pada bidang yang sama, untuk pengadaan dengan nilai paket pekerjaan paling sedikit di atas Rp. 2.500.000.000,00 (dua miliar lima ratus juta rupiah) sampai dengan paling banyak Rp. 15.000.000.000,00 (lima belas miliar rupiah).Untuk Kualifikasi Usaha Menengah atau Usaha Besar, memiliki Kemampuan Dasar (KD) dengan nilai KD sama dengan 3 x NPt (Nilai pengalaman tertinggi dalam 15 (lima belas) tahun terakhir)Syarat Kualifikasi Teknis LainMemenuhi syarat dan ketentuan dalam Dokumen Pemilihan",,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10132547000/pengumumanlelang,2026-06-14 09:21
10111467000,Supervisi Penyempurnaan Instrumen Waduk Muara Nusa Dua di Kota Denpasar; 1 Dokumen; 1 Dokumen; NF; K; SYC,63734319,Jasa Konsultansi Konstruksi,Waduk,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Waktu Penugasan,,2026,2026,APBN 2026,Tender Sudah Selesai,950000000.0,950000000.0,,834834108.0,100.0,87.88,Kementerian  Pekerjaan Umum,694144 / SNVT PEMBANGUNAN BENDUNGAN BWS BALI  PENIDA,694144 / SNVT PEMBANGUNAN BENDUNGAN BWS BALI  PENIDA,Bali,Denpasar,KOTA DENPASAR - Denpasar (Kota),2026-01-23,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10111467000/pengumumanlelang,2026-06-14 09:25
10113013000,Penyusunan Dokumen Teknis Pembangunan Embung Air Baku DAM III Pemali di Kab. Bangka,63187545,Pekerjaan Konstruksi,Embung,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Lumsum,,2026,2026,APBN 2026,Tender Sudah Selesai,2000000000.0,2000000000.0,,1664704873.0,100.0,83.24,Kementerian  Pekerjaan Umum,694164 / BALAI WILAYAH SUNGAI BANGKA BELITUNG,694164 / BALAI WILAYAH SUNGAI BANGKA BELITUNG,Bangka Belitung,Bangka,KAB. BANGKA - Bangka (Kab.),2026-01-30,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10113013000/pengumumanlelang,2026-06-14 09:24
10117254000,Pembangunan Embung Desa Purwodadi Kab. Tanjung Jabung Barat (Tahap I),64430556,Pekerjaan Konstruksi,Embung,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Kecil,2026,2026,APBN 2026,Tender Sudah Selesai,10480000000.0,10500000000.0,,9101530137.0,100.19,86.68,Kementerian  Pekerjaan Umum,694192 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SUMATERA VI PROVINSI JAMBI,694192 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SUMATERA VI PROVINSI JAMBI,Jambi,Tanjung Jabung Barat,KAB. TANJUNG JABUNG BARAT - Tanjung Jabung Barat (Kab.),2026-02-22,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10117254000/pengumumanlelang,2026-06-14 09:24
10119361000,Inspeksi Besar Bendungan Jatigede Kab. Sumedang Jawa Barat,63834405,Pekerjaan Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Lumsum,,2026,2026,APBN 2026,Seleksi Batal,5988515000.0,6000000000.0,,,100.19,,Kementerian  Pekerjaan Umum,OPERASI DAN PEMELIHARAAN SUMBER DAYA AIR CIMANUK CISANGGARUNG,OPERASI DAN PEMELIHARAAN SUMBER DAYA AIR CIMANUK CISANGGARUNG,Jawa Barat,Sumedang,JAWA BARAT - Sumedang (Kab.),2026-03-02,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10119361000/pengumumanlelang,2026-06-14 09:24
10132602000,Inspeksi Besar Bendungan Jatigede Kab. Sumedang Jawa Barat; 1 Dokumen; 1 Dokumen; NF; K; SYC,63834405,Pekerjaan Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Lumsum,,2026,2026,APBN 2026,Masa Sanggah,2835352000.0,2800000000.0,,,98.75,,Kementerian  Pekerjaan Umum,OPERASI DAN PEMELIHARAAN SUMBER DAYA AIR CIMANUK CISANGGARUNG,OPERASI DAN PEMELIHARAAN SUMBER DAYA AIR CIMANUK CISANGGARUNG,Jawa Barat,Sumedang,KAB. SUMEDANG - Sumedang (Kab.),2026-04-30,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10132602000/pengumumanlelang,2026-06-14 09:21
10119771000,Konsultan Supervisi Pembangunan SPAM Bendungan Pidekso Kabupaten Wonogiri,65483794,Jasa Konsultansi Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Waktu Penugasan,,2026,2026,APBN 2026,Tender Sudah Selesai,4950000000.0,5000000000.0,,,101.01,,Kementerian  Pekerjaan Umum,694011/BALAI PENATAAN BANGUNAN PRASARANA DAN KAWASAN JAWA TENGAH,694011/BALAI PENATAAN BANGUNAN PRASARANA DAN KAWASAN JAWA TENGAH,Jawa Tengah,Wonogiri,KAB. WONOGIRI - Wonogiri (Kab.),2026-03-03,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10119771000/pengumumanlelang,2026-06-14 09:24
10129651000,"Pembangunan Struktur Bawah pada Overflow Dike Bendungan Wonogiri di Kabupaten Wonogiri, Jawa Tengah; 1 Unit; 0 Juta M3; F; K; SYC",64964668,Pekerjaan Konstruksi,Bendungan,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Menengah,2026,2026,APBN 2026,Tender Batal,20000000000.0,20000000000.0,,,100.0,,Kementerian  Pekerjaan Umum,694075 / SNVT PEMBANGUNAN BENDUNGAN BBWS BENGAWAN SOLO,694075 / SNVT PEMBANGUNAN BENDUNGAN BBWS BENGAWAN SOLO,Jawa Tengah,Wonogiri,KAB. WONOGIRI - Wonogiri (Kab.),2026-04-20,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10129651000/pengumumanlelang,2026-06-14 09:21
10126168000,"Supervisi Pembangunan Struktur Bawah pada Overflow Dike Bendungan Wonogiri di Kabupaten Wonogiri, Jawa Tengah; 0 Unit; 0 Juta M3; NF; K; SYC",64964667,Jasa Konsultansi Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Waktu Penugasan,,2026,2026,APBN 2026,Seleksi Batal,1200000000.0,1200000000.0,,,100.0,,Kementerian  Pekerjaan Umum,694075 / SNVT PEMBANGUNAN BENDUNGAN BBWS BENGAWAN SOLO,694075 / SNVT PEMBANGUNAN BENDUNGAN BBWS BENGAWAN SOLO,Jawa Tengah,Wonogiri,KAB. WONOGIRI - Wonogiri (Kab.),2026-04-07,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10126168000/pengumumanlelang,2026-06-14 09:22
10104295000,Manajemen Konstruksi Pembangunan Embung di Kabupaten Banyumas dan Kabupaten Cilacap,62005271,Jasa Konsultansi Konstruksi,Embung,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Waktu Penugasan,,2026,2026,APBN 2026,Tender Sudah Selesai,4000000000.0,4000000000.0,,,100.0,,Kementerian  Pekerjaan Umum,694216 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SERAYUOPAK,694216 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SERAYUOPAK,Jawa Tengah,Banyumas; Cilacap,KAB. BANYUMAS - Banyumas (Kab.)KAB. CILACAP - Cilacap (Kab.),2025-12-16,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10104295000/pengumumanlelang,2026-06-14 09:26
10122187000,Pembangunan Embung Sekar Wijayanti Desa Sikampuh Kec. Kroya Kab. Cilacap,64711430,Pekerjaan Konstruksi,Embung,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Menengah,2026,2026,APBN 2026,Tender Sudah Selesai,15200000000.0,15200000000.0,,,100.0,,Kementerian  Pekerjaan Umum,694216 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SERAYUOPAK,694216 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SERAYUOPAK,Jawa Tengah,Cilacap,KAB. CILACAP - Cilacap (Kab.),2026-03-12,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10122187000/pengumumanlelang,2026-06-14 09:23
10125040000,Pembangunan Embung Sukan Wijaya Desa Panembangan Kec. Cilongo Kab. Banyumas,64430512,Pekerjaan Konstruksi,Embung,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Kecil,2026,2026,APBN 2026,Tender Sudah Selesai,13600000000.0,13600000000.0,,,100.0,,Kementerian  Pekerjaan Umum,694216 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SERAYUOPAK,694216 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SERAYUOPAK,Jawa Tengah,Banyumas,KAB. BANYUMAS - Banyumas (Kab.),2026-04-02,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10125040000/pengumumanlelang,2026-06-14 09:22
10122333000,Pembangunan Embung Warso Wangi Wijayanti Desa Kedawung Kec. Kroya Kab. Cilacap,64711431,Pekerjaan Konstruksi,Embung,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Menengah,2026,2026,APBN 2026,Tender Gagal,16000000000.0,16000000000.0,,,100.0,,Kementerian  Pekerjaan Umum,694216 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SERAYUOPAK,694216 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SERAYUOPAK,Jawa Tengah,Cilacap,KAB. CILACAP - Cilacap (Kab.),2026-03-13,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10122333000/pengumumanlelang,2026-06-14 09:23
10129921000,Pembangunan Embung Warso Wangi Wijayanti Desa Kedawung Kec. Kroya Kab. Cilacap,64711431,Pekerjaan Konstruksi,Embung,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Menengah,2026,2026,APBN 2026,Surat Penunjukan Penyedia Barang/Jasa [...],16000000000.0,16000000000.0,,,100.0,,Kementerian  Pekerjaan Umum,694216 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SERAYUOPAK,694216 / SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR SERAYUOPAK,Jawa Tengah,Cilacap,KAB. CILACAP - Cilacap (Kab.),2026-04-21,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10129921000/pengumumanlelang,2026-06-14 09:21
10125328000,Pembangunan Kolam Retensi Kecamatan Gombong Kabupaten Kebumen,62893988,Pekerjaan Konstruksi,Kolam Retensi / Long Storage,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Kecil,2026,2026,APBN 2026,Tender Batal,10800000000.0,10800000000.0,,,100.0,,Kementerian  Pekerjaan Umum,694215 / SNVT PELAKSANAAN JARINGAN SUMBER AIR SERAYUOPAK,694215 / SNVT PELAKSANAAN JARINGAN SUMBER AIR SERAYUOPAK,Jawa Tengah,Kebumen,KAB. KEBUMEN - Kebumen (Kab.),2026-04-03,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10125328000/pengumumanlelang,2026-06-14 09:22
