date,rainfall,evapotranspiration,runoff,infiltration,percolation,baseflow,reservoir,soil_storage,aquifer,wb_input,wb_evapotranspiration,wb_runoff,wb_infiltration,wb_delta_reservoir,wb_delta_soil,wb_delta_aquifer,wb_delta_storage,wb_output,wb_residual,wb_error_pct,wb_cum_input,wb_cum_evapotranspiration,wb_cum_runoff,wb_cum_storage,wb_cum_output,wb_cum_residual,wb_cum_error_pct,runoff_coefficient,evapotranspiration_ratio,storage_efficiency,water_balance_index,aridity_index,temperature,ndvi,soil_moisture,supply,supply_Domestic,defisit_Domestic,supply_Agriculture,defisit_Agriculture,supply_Industry,defisit_Industry,supply_Environmental,defisit_Environmental,total_demand,total_supply,defisit_total,reliability,flood_risk,drought_risk,rekomendasi,forecast_rainfall,forecast_evapotranspiration,forecast_reservoir,forecast_aquifer,forecast_reliability,forecast_total_supply,hak_air_Domestic,prioritas_Domestic,quota_legal_Domestic,hak_air_Agriculture,prioritas_Agriculture,quota_legal_Agriculture,hak_air_Industry,prioritas_Industry,quota_legal_Industry,hak_air_Environmental,prioritas_Environmental,quota_legal_Environmental,supply_River,cost_River,supply_Diversion,cost_Diversion,supply_Groundwater,cost_Groundwater,total_network_cost,dam_tipe,dam_provinsi,dam_total_proyek_rp,dam_estimasi_kontrak_rp,dam_v_tampungan_m3,dam_durasi_bulan,dam_sumber_data,pH,DO,TDS,Turbidity,WQI,water_quality_status,suspended_sediment,bedload,erosion_rate,deposition_rate,total_sedimentt,channel_width,channel_depth,fish_HSI,macroinvertebrate_HSI,vegetation_HSI,flow_deviation,high_flow_days,low_flow_days,flow_change_rate,flow_alteration_index,ecological_stress,ecosystem_health,habitat_status,environmental_flow_req,flow_deficit_ecology,year_month
2023-08-10,0.0,7.6558857,0.7296255,0.3660025,0.022705393,0.0028651177,1.802136,0.02153037,1.978927,0.0,7.6558857,0.7296255,0.3660025,0.0033102036,4.4303015e-05,0.010851502,0.014206009,8.399717,-8.399717330932617,-839971733.0932617,1585.0221617199757,1590.343,128.59117,0.098427616,1719.0333,-134.0110075495862,-8.45483493553281,1.0,1.5,0.0031688276,-7655885.696411133,7655885.696411133,24.342701740781706,0.5,0.3,0.33499193,0.33895403,0.061045974,0.0020233814,0.7979766,0.002667545,0.19733246,0.0032992403,0.29670078,1.7000000000000002,0.34694418,1.353056,0.2040848135948181,0.01981903240084648,0.00022102783259470016,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33436996,11.319999,0.5,-0.00105533,10.346334,1.0,-0.0011313483,6.8533,0.3,-0.00033697486,4.8761115,0.4,0.3454080775380135,0.034540807753801354,0.34739927202463156,0.052109890803694735,1.007192701101303,0.2517981752753258,0.33844887383282185,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209266185760498,245.31210327148438,0.6042938232421875,94.70158386230469,Excellent,0.7104384,0.0014234558,3.949641,0.0,0.71186185,25.355932,3.0,0.49016795,0.5695091,0.55012286,1.8858836,1,0,0.009876668,0.7854129424834778,0.4587840569295818,0.5944884653091431,Fair,0.21297313,0.0,2023-08
2023-08-11,0.0,7.624908,0.7364499,0.36644822,0.022735931,0.0028658977,1.8024691,0.02156634,1.9864208,0.0,7.624908,0.7364499,0.36644822,0.00033318996,3.5971403e-05,0.0074937344,0.007862896,8.369221,-8.369220733642578,-836922073.3642578,1585.0221617199757,1597.9679,129.32762,0.10629051,1727.4026,-142.38022828322877,-8.982854097061793,1.0,1.5,0.0031753802,-7624907.970428467,7624907.970428467,23.913429920959572,0.5,0.3,0.33548152,0.34024104,0.05975896,0.002225291,0.79777473,0.0029496783,0.19705032,0.00364474,0.29635528,1.7000000000000002,0.34906074,1.3509393,0.20532984943950874,0.01926797442138195,0.00022384259500540793,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3357249,11.379253,0.5,-0.00086147897,10.40284,1.0,-0.0008382909,6.8873377,0.3,-0.00023664162,4.9065027,0.4,0.3457983165979386,0.03457983165979386,0.34729406833648685,0.05209411025047302,1.0069076657295228,0.2517269164323807,0.3384008583426476,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209266185760498,245.31211853027344,0.6042947769165039,94.70159912109375,Excellent,0.92927665,0.0030644871,4.8800416,0.0,0.93234116,25.466171,3.0,0.4901159,0.56898886,0.550235,1.9510792,1,0,0.006824374,0.7900727050149968,0.4603699862764381,0.594336615562439,Fair,0.21297313,0.0,2023-08
2023-08-12,1.780398906470113,7.641608,0.73546755,0.3666129,0.022773108,0.0028559668,1.7997183,0.021558344,1.9874322,1.780398906470113,7.641608,0.73546755,0.3666129,-0.0027508736,-7.996336e-06,0.0010114908,-0.0017473791,8.375329,-6.594930111169047,-370.4184709964629,1586.8025606264457,1605.6095,130.0631,0.104543135,1735.778,-148.97515839439782,-9.388386557789572,0.4130912108375125,1.5,0.003173924,-3.2920746122542512,4.292074050582688,24.31503281911131,0.5,0.3,0.3352121,0.33862606,0.06137395,0.0019113207,0.79808867,0.0025147959,0.19748521,0.003112789,0.29688722,1.7000000000000002,0.34616497,1.3538351,0.20362645387649533,0.01899186708033085,0.0002252171834697947,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33359802,11.284214,0.5,-0.0011619739,10.312902,1.0,-0.0013012365,6.831183,0.3,-0.00042189658,4.859425,0.4,0.34674466848373414,0.034674466848373414,0.34010923653841024,0.05101638548076153,1.0131461203098298,0.25328653007745744,0.33897738240659236,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209266185760498,245.31210327148438,0.6042938232421875,94.70158386230469,Excellent,1.4675053,0.0028738603,7.3226705,0.0,1.4703792,25.735191,3.0,0.4903503,0.56956685,0.5501037,1.9416946,1,0,0.0009823442,0.7943173728281788,0.4587166022784409,0.5945658023357392,Fair,0.21297313,0.0,2023-08
2023-08-13,4.2807065647635865,7.646209,0.7352514,0.3677462,0.022827774,0.00285123,1.7977737,0.021556271,1.9872996,4.2807065647635865,7.646209,0.7352514,0.3677462,-0.0019445419,-2.073124e-06,-0.00013267994,-0.002079295,8.379381,-4.098674615045984,-95.74759670069506,1591.0832671912092,1613.2557,130.79834,0.10246384,1744.1573,-153.0738330094438,-9.620730484047053,0.17175932146100326,1.5,0.0031721913,-0.7862023152578611,1.7862020816516209,24.617763142005515,0.5,0.3,0.33497083,0.33763424,0.06236577,0.0016372186,0.7983628,0.002140546,0.19785945,0.0026643246,0.29733568,1.7000000000000002,0.34407634,1.3559237,0.20239784437067365,0.019091246649622917,0.00023485910787712783,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33208513,11.2168255,0.5,-0.0013757162,10.249174,1.0,-0.001629699,6.791443,0.3,-0.00055190176,4.8259683,0.4,0.34386156052351,0.034386156052351007,0.33167693167924883,0.04975153975188732,1.0244614064693451,0.2561153516173363,0.3402530474215746,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209266185760498,245.31210327148438,0.6042938232421875,94.70158386230469,Excellent,2.815494,0.0,15.547535,0.0007182658,2.815494,26.40775,2.9997845,0.49006718,0.5692121,0.5498901,1.9396299,1,0,0.00021612644,0.7995425152173266,0.45795174080176226,0.5943175191879273,Fair,0.21297313,0.0,2023-08
2023-08-14,0.0671290504389761,7.693578,0.7346418,0.37002861,0.02294416,0.0028583074,1.796606,0.02158334,1.9839629,0.0671290504389761,7.693578,0.7346418,0.37002861,-0.0011677742,2.706796e-05,-0.003336668,-0.0044773743,8.423742,-8.356613243872548,-12448.394108491015,1591.1503962416482,1620.9493,131.53297,0.09798647,1752.581,-161.43044625331635,-10.145517767092628,1.0,1.5,0.0031684602,-113.60707561082837,114.60706071437004,24.871407904331647,0.5,0.3,0.3346305,0.33755574,0.06244427,0.0018187928,0.79818124,0.002377645,0.19762236,0.0029341266,0.29706588,1.7000000000000002,0.34468633,1.3553137,0.2027566643322215,0.018668441101908684,0.00023485753627028316,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3326131,11.242357,0.5,-0.001297418,10.274691,1.0,-0.0015025958,6.806447,0.3,-0.00050058216,4.8387895,0.4,0.3466346010565758,0.03466346010565758,0.34684300720691685,0.052026451081037525,1.0065224170684814,0.25163060426712036,0.3383205154538155,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209266185760498,245.31211853027344,0.6042947769165039,94.70159912109375,Excellent,0.5306148,0.0,3.096395,0.0,0.5306148,25.265306,3.0,0.489589,0.5681154,0.5495827,1.9338058,1,0,0.0006096363,0.8048136732991165,0.45765754903622846,0.5937597320079804,Fair,0.21297313,0.0,2023-08
2023-08-15,1.4965556858987508,7.7007217,0.7319012,0.37029716,0.022973523,0.0028514576,1.7932563,0.02155289,1.9785486,1.4965556858987508,7.7007217,0.7319012,0.37029716,-0.0033496618,-3.044866e-05,-0.0054142475,-0.008794358,8.423828,-6.927272439101249,-462.8807250920205,1592.646951927547,1628.65,132.26488,0.08919211,1761.0049,-168.3577186924176,-10.570937795281523,0.489056803076154,1.5,0.0031611316,-4.145627167538943,5.145626499338394,25.107034314501732,0.5,0.3,0.33390367,0.33629498,0.06370503,0.0017329236,0.79826707,0.002238357,0.19776164,0.0027619142,0.2972381,1.7000000000000002,0.34302816,1.3569719,0.201781269382028,0.018721548840403557,0.0002360889920964837,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33154583,11.197427,0.5,-0.0014441609,10.233765,1.0,-0.0017191172,6.7800417,0.3,-0.00058240443,4.816491,0.4,0.3463565826416016,0.03463565826416016,0.3408340856432915,0.05112511284649372,1.012809306383133,0.25320232659578323,0.3389630977064371,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209266185760498,245.3121337890625,0.6042947769165039,94.70159912109375,Excellent,0.9510477,0.0007558316,4.1056156,0.0,0.95180357,25.4759,3.0,0.48897383,0.5669123,0.5494258,1.9076242,1,0,0.002740562,0.8109252363707249,0.45771844270503204,0.5931520924568177,Fair,0.21297313,0.0,2023-08
2023-08-16,0.0994626531915518,7.71628,0.7224328,0.37019226,0.022980103,0.0028494063,1.7903025,0.021555005,1.9700783,0.0994626531915518,7.71628,0.7224328,0.37019226,-0.0029537678,2.1141022e-06,-0.008470297,-0.0114219505,8.427291,-8.32782826325132,-8372.735161067525,1592.7464145807385,1636.3663,132.9873,0.07777016,1769.4321,-176.6855469556689,-11.09313731472105,1.0,1.5,0.003151613,-76.57890179903336,77.57889174510946,25.189084937839255,0.5,0.3,0.333041,0.33544606,0.064553946,0.0019340207,0.798066,0.0024709124,0.19752909,0.0030283583,0.29697165,1.7000000000000002,0.34287935,1.3571208,0.20169373820809755,0.018682099878787994,0.00023746112128719687,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33165127,11.206236,0.5,-0.0014229529,10.244553,1.0,-0.0016723424,6.785395,0.3,-0.000557553,4.820864,0.4,0.34630824923515324,0.034630824923515324,0.3464664220809937,0.05196996331214906,1.0072253286838533,0.2518063321709633,0.3384071204066277,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.92529,5.209266185760498,245.3121337890625,0.6042947769165039,94.70159912109375,Excellent,0.5002432,0.0,2.8852522,0.0,0.5002432,25.250122,3.0,0.48847488,0.5662455,0.5495628,1.8171688,1,0,0.009468436,0.8167365354811772,0.4580292186651085,0.5928048357963562,Fair,0.21297313,0.0,2023-08
2023-08-17,0.0,7.6745777,0.71448356,0.3695213,0.022935232,0.0028443937,1.7880522,0.0215351,1.9632429,0.0,7.6745777,0.71448356,0.3695213,-0.0022503138,-1.9904226e-05,-0.0068354607,-0.009105679,8.379955,-8.379955291748047,-837995529.1748047,1592.7464145807385,1644.0409,133.70178,0.06866448,1777.8121,-185.06550224741696,-11.619269736666736,1.0,1.5,0.003144025,-7674577.713012695,7674577.713012695,24.60170872475601,0.5,0.3,0.33236083,0.3351991,0.06480092,0.0025008908,0.7974991,0.0031606934,0.1968393,0.003829334,0.29617068,1.7000000000000002,0.34469,1.3553101,0.20275882061790015,0.019097354263067245,0.00023192024673335254,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3331408,11.276949,0.5,-0.0012041777,10.314478,1.0,-0.0013215095,6.826921,0.3,-0.00041751936,4.856357,0.4,0.34595281630754476,0.034595281630754475,0.34676435142755513,0.05201465271413327,1.0072827816009522,0.25182069540023805,0.3384306297451258,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.92529,5.209266185760498,245.3121337890625,0.6042947769165039,94.70159912109375,Excellent,0.5938503,0.00055048615,3.4226828,0.0,0.5944008,25.297201,3.0,0.48919365,0.5684251,0.550018,1.7412269,1,0,0.007949233,0.8215242154415077,0.458535545728035,0.5938013062477112,Fair,0.21297313,0.0,2023-08
2023-08-18,0.06242967081501098,7.6599493,0.7021651,0.36844146,0.022914356,0.002838985,1.7842152,0.021519834,1.9537327,0.06242967081501098,7.6599493,0.7021651,0.36844146,-0.0038369894,-1.526624e-05,-0.0095101595,-0.013362415,8.348751,-8.286321397300224,-13272.83735562207,1592.8088442515534,1651.7008,134.40395,0.05530206,1786.1609,-193.35182364471717,-12.13904758384117,1.0,1.5,0.0031328897,-121.69530669261306,122.69529067484508,24.404966207229677,0.5,0.3,0.33132976,0.33431587,0.06568414,0.0029462883,0.7970537,0.0036694186,0.19633058,0.0044047525,0.29559526,1.7000000000000002,0.34533632,1.3546637,0.20313901059767778,0.019384946674108505,0.00022638171503785998,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33385187,11.3140335,0.5,-0.0010941494,10.353123,1.0,-0.0011340976,6.848731,0.3,-0.00033931434,4.875067,0.4,0.3455253139138222,0.03455253139138222,0.3462576866149903,0.05193865299224854,1.0082169234752656,0.2520542308688164,0.3385454152524472,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.92529,5.209266185760498,245.31211853027344,0.6042947769165039,94.70159912109375,Excellent,0.67912304,0.0011512414,3.7774272,0.0,0.6802743,25.340137,3.0,0.48869604,0.56831414,0.5500345,1.6235445,1,0,0.012318432,0.8251983918389305,0.4593306678526159,0.5935971305370331,Fair,0.21297313,0.0,2023-08
2023-08-19,0.0,7.715012,0.6913109,0.36693516,0.022881147,0.0028305294,1.7796167,0.021486761,1.9446851,0.0,7.715012,0.6913109,0.36693516,-0.0045984983,-3.3073127e-05,-0.009047627,-0.013679199,8.392643,-8.392642974853516,-839264297.4853516,1592.8088442515534,1659.4158,135.09526,0.041622862,1794.5536,-201.7444666195707,-12.665955944494334,1.0,1.5,0.0031214906,-7715012.073516846,7715012.073516846,25.1620115713863,0.5,0.3,0.3302351,0.3325018,0.06749821,0.0026017851,0.7973982,0.0031890988,0.1968109,0.0038479576,0.29615206,1.7000000000000002,0.34214061,1.3578594,0.2012591852861292,0.019683988764882088,0.00022046167578082532,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3317576,11.22425,0.5,-0.0013859831,10.269941,1.0,-0.0015701503,6.796197,0.3,-0.0005020052,4.8301773,0.4,0.34496638923883444,0.034496638923883445,0.3461291775107384,0.05191937662661076,1.0089044332504273,0.25222610831260683,0.33864212386310105,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209266185760498,245.31211853027344,0.6042938232421875,94.70159149169922,Excellent,0.51081246,0.0,2.9368248,0.0,0.51081246,25.255405,3.0,0.48781773,0.5658979,0.54988027,1.5198499,1,0,0.010854244,0.8276318174243595,0.4588363186358796,0.5925340404510497,Fair,0.21297313,0.0,2023-08
2023-08-20,0.0,7.7000713,0.6878685,0.3659522,0.022840165,0.0028246397,1.7777764,0.021456238,1.9393282,0.0,7.7000713,0.6878685,0.3659522,-0.001840353,-3.0523166e-05,-0.005356908,-0.007227784,8.380712,-8.380711555480957,-838071155.5480957,1592.8088442515534,1667.1158,135.78313,0.034395076,1802.9343,-210.12517817505164,-13.192115224715895,1.0,1.5,0.0031154673,-7700071.334838867,7700071.334838867,24.954972421367472,0.5,0.3,0.32969284,0.3321245,0.067875504,0.0029310784,0.79706895,0.003564971,0.19643503,0.0042751078,0.2957249,1.7000000000000002,0.3428957,1.3571043,0.20170334507437312,0.019808772951364517,0.00022031752450857311,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33244205,11.257818,0.5,-0.0012838095,10.30373,1.0,-0.0014027134,6.8159533,0.3,-0.00043353066,4.8470197,0.4,0.34466192424297337,0.03446619242429734,0.34598139077425005,0.05189720861613751,1.009356862306595,0.25233921557664873,0.33870261661708356,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.92529,5.209266185760498,245.31211853027344,0.6042947769165039,94.70159912109375,Excellent,0.51201063,0.0,2.9927313,0.0,0.51201063,25.256004,3.0,0.48789605,0.5662714,0.5499989,1.4869634,1,0,0.0034424067,0.8301604759832844,0.4588700220297509,0.5926972196102143,Fair,0.21297313,0.0,2023-08
2023-08-21,0.0,7.744895,0.68262964,0.36475256,0.022755824,0.0028200217,1.7767334,0.021422086,1.935059,0.0,7.744895,0.68262964,0.36475256,-0.0010429621,-3.41516e-05,-0.0042692423,-0.005346356,8.422178,-8.422178268432617,-842217826.8432617,1592.8088442515534,1674.8607,136.46576,0.02904872,1811.3564,-218.54735644348426,-13.720877875271272,1.0,1.5,0.003111012,-7744894.981384277,7744894.981384277,25.576098867281814,0.5,0.3,0.32931155,0.3312182,0.06878179,0.0024951946,0.79750484,0.0030213138,0.19697869,0.0036492797,0.29635072,1.7000000000000002,0.340384,1.359616,0.2002258861766142,0.020527226850390434,0.00022674632782582194,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33072156,11.181565,0.5,-0.0015289746,10.231112,1.0,-0.0017774627,6.7715626,0.3,-0.00057216734,4.808528,0.4,0.3444490343332291,0.03444490343332291,0.34591175317764283,0.051886762976646426,1.009639060497284,0.252409765124321,0.33874143153429037,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209266185760498,245.31211853027344,0.6042938232421875,94.70159149169922,Excellent,0.74616563,0.0,3.5379772,0.0,0.74616563,25.373083,3.0,0.4868194,0.5662878,0.54962784,1.4369149,1,0,0.005238831,0.8313173962275808,0.45979874001898213,0.592251097202301,Fair,0.21297313,0.0,2023-08
2023-08-22,0.063910183670632,7.7284417,0.68689394,0.36442563,0.022720162,0.0028221926,1.7789228,0.021420391,1.9373538,0.063910183670632,7.7284417,0.68689394,0.36442563,0.0021893978,-1.6950071e-06,0.002294898,0.004482601,8.419818,-8.35590774082888,-13074.249702354558,1592.8727544352241,1682.5891,137.15265,0.033531323,1819.7762,-226.90326418431314,-14.244908352539174,1.0,1.5,0.0031147476,-119.92473134387895,120.92471569716514,25.354222792178405,0.5,0.3,0.32971197,0.33181977,0.06818023,0.0025546136,0.7974454,0.003112042,0.19688796,0.0037575567,0.29624245,1.7000000000000002,0.341244,1.3587561,0.20073177183375637,0.021251825615763664,0.00022570732107851654,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3312869,11.205266,0.5,-0.0014520213,10.252466,1.0,-0.001664143,6.7856197,0.3,-0.0005274005,4.8201423,0.4,0.34460429400205617,0.03446042940020562,0.345836415886879,0.05187546238303185,1.0095593154430391,0.2523898288607598,0.33872572064399725,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209266185760498,245.31211853027344,0.6042938232421875,94.70159149169922,Excellent,0.5968463,0.0,3.1504695,0.0,0.5968463,25.298422,3.0,0.48757586,0.56571764,0.54971224,1.4776533,1,0,0.004264295,0.8305652233104532,0.4591918848633193,0.5923616638183593,Fair,0.21297313,0.0,2023-08
2023-08-23,0.008342707054259423,7.6815414,0.689297,0.3639849,0.022683194,0.0028248203,1.7812887,0.021433184,1.9405562,0.008342707054259423,7.6815414,0.689297,0.3639849,0.0023659468,1.2792647e-05,0.0032023191,0.0055810586,8.376419,-8.368076360328553,-100292.06809288313,1592.8810971422783,1690.2706,137.84195,0.03911238,1828.1527,-235.2713405446417,-14.770175929580082,1.0,1.5,0.0031193984,-919.6390388490094,920.6389189982052,24.699004126214106,0.5,0.3,0.330188,0.33292505,0.067074955,0.0029921485,0.79700786,0.0036720291,0.19632797,0.004401189,0.29559883,1.7000000000000002,0.34399042,1.3560096,0.2023473031380597,0.021697990596294403,0.00022735376842319965,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33320206,11.289826,0.5,-0.0011813808,10.332321,1.0,-0.0012511238,6.835205,0.3,-0.00036916882,4.8624105,0.4,0.3448277980089188,0.03448277980089188,0.3463211432099343,0.05194817148149014,1.0088511347770692,0.2522127836942673,0.33864373497664935,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.92529,5.209266185760498,245.31211853027344,0.6042947769165039,94.70159912109375,Excellent,0.5342188,0.0001123026,3.150513,0.0,0.5343311,25.267166,3.0,0.48813018,0.5669672,0.5502943,1.5006108,1,0,0.0024030805,0.8314244422704603,0.4590443024043489,0.5930470094680786,Fair,0.21297313,0.0,2023-08
2023-08-24,0.0,7.745063,0.68800354,0.36336377,0.022656504,0.0028236918,1.7820162,0.021446278,1.9427425,0.0,7.745063,0.68800354,0.36336377,0.0007274151,1.3094395e-05,0.0021862984,0.0029268079,8.435993,-8.435993194580078,-843599319.4580078,1592.8810971422783,1698.0157,138.52995,0.04203919,1836.5887,-243.70733373922178,-15.299781887263848,1.0,1.5,0.0031218373,-7745062.828063965,7745062.828063965,25.57843496172569,0.5,0.3,0.3304065,0.3323985,0.0676015,0.0022161982,0.7977838,0.0027301207,0.19726989,0.003319577,0.29668042,1.7000000000000002,0.34066442,1.3593357,0.20039083326564114,0.02251572720706463,0.0002255522267660126,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33072716,11.176583,0.5,-0.0015386939,10.222603,1.0,-0.0018097907,6.7689466,0.3,-0.00058457255,4.805468,0.4,0.34495157003402716,0.034495157003402714,0.34641715139150625,0.05196257270872594,1.0086312532424928,0.2521578133106232,0.3386155430227519,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209266185760498,245.31211853027344,0.6042938232421875,94.70159149169922,Excellent,0.72408175,0.0,3.4735725,0.0,0.72408175,25.362041,3.0,0.48680758,0.56623954,0.5496077,1.4882537,1,0,0.0012934804,0.8326273170625791,0.4596618655940601,0.5922284474372863,Fair,0.21297313,0.0,2023-08
2023-08-25,0.0,7.7653146,0.7062768,0.36450347,0.022683224,0.0028293154,1.7869352,0.02144865,1.9558344,0.0,7.7653146,0.7062768,0.36450347,0.004919052,2.3711473e-06,0.013091922,0.018013345,8.489604,-8.489603996276855,-848960399.6276855,1592.8810971422783,1705.781,139.23624,0.060052536,1845.0784,-252.19693773549864,-15.83275349488591,1.0,1.5,0.0031368486,-7765314.57901001,7765314.57901001,25.859059835282267,0.5,0.3,0.33178228,0.33363184,0.06636816,0.001766618,0.7982334,0.0022215357,0.19777846,0.002731109,0.2972689,1.7000000000000002,0.3403511,1.359649,0.20020653219784004,0.024080175906419754,0.00022262554557528347,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3301683,11.144801,0.5,-0.0016290732,10.188198,1.0,-0.0019722208,6.7501183,0.3,-0.00065657496,4.7894883,0.4,0.3457094013690949,0.03457094013690949,0.3468254014849663,0.052023810222744944,1.0074651718139649,0.2518662929534912,0.33846104331314564,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.92529,5.209266185760498,245.31211853027344,0.6042947769165039,94.70159912109375,Excellent,0.9313332,0.00032231212,3.999646,0.0,0.9316555,25.465828,3.0,0.48523688,0.56677365,0.54935527,1.6628245,1,0,0.018273234,0.8384837132956212,0.46013242450662784,0.5917884573936463,Fair,0.21297313,0.0,2023-08
2023-08-26,1.0587901196200542,7.733548,0.73157424,0.36643952,0.022767454,0.0028312423,1.7937766,0.021369666,1.9722544,1.0587901196200542,7.733548,0.73157424,0.36643952,0.006841421,-7.8983605e-05,0.016420007,0.023182444,8.488305,-7.429514972237856,-701.6978924893069,1593.9398872618983,1713.5145,139.9678,0.08323498,1853.5667,-259.6264527077365,-16.2883465442881,0.6909523736930979,1.5,0.0031561672,-6.304131118083848,7.304130173610495,25.520069912591566,0.5,0.3,0.33358845,0.3356914,0.06430861,0.0015777348,0.7984223,0.0020345869,0.19796541,0.002517982,0.29748204,1.7000000000000002,0.34182167,1.3581783,0.20107157090130973,0.02721390128135681,0.00021972699323669076,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33082205,11.165955,0.5,-0.0015489757,10.20344,1.0,-0.0018765815,6.762296,0.3,-0.00063085556,4.7999825,0.4,0.3465813025832177,0.03465813025832177,0.342515242099762,0.05137728631496429,1.0109034299850466,0.25272585749626164,0.3387612740695477,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.92529,5.209266185760498,245.3121337890625,0.6042947769165039,94.70159912109375,Excellent,0.8734258,0.0006614104,3.8517363,0.0,0.8740872,25.437046,3.0,0.48775402,0.5661862,0.54919297,1.9045004,1,0,0.025297463,0.848773989082935,0.45834705273091236,0.5924607679843903,Fair,0.21297313,0.0,2023-08
2023-08-27,0.31777172052861835,7.662446,0.74516714,0.36739257,0.022800334,0.0028362554,1.7981329,0.021338655,1.9820834,0.31777172052861835,7.662446,0.74516714,0.36739257,0.004356265,-3.101118e-05,0.009829044,0.014154298,8.421767,-8.103995514273628,-2550.2489643517997,1594.2576589824268,1721.177,140.71297,0.09738928,1861.9884,-267.7304482220101,-16.793423982981597,1.0,1.5,0.0031679627,-23.11297926797218,24.112976121068954,24.463976389982747,0.5,0.3,0.33470094,0.3382193,0.06178069,0.0020196184,0.79798037,0.0026436306,0.19735637,0.0032583007,0.29674172,1.7000000000000002,0.34614086,1.3538592,0.20361227147719438,0.02795734815299511,0.00021524781186599284,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3337149,11.291889,0.5,-0.0011418909,10.321575,1.0,-0.001261808,6.83585,0.3,-0.00040174648,4.8631835,0.4,0.34686557799577716,0.034686557799577716,0.34608342796564107,0.05191251419484616,1.0070511460304261,0.25176278650760653,0.3383618585020304,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.92529,5.209266185760498,245.3121337890625,0.6042947769165039,94.70159912109375,Excellent,0.78134257,0.0015487224,4.1073804,0.0,0.7828913,25.391445,3.0,0.49058864,0.5697529,0.5499055,2.0343583,1,0,0.013592899,0.8596663807844743,0.45802478773100685,0.5946653649806977,Fair,0.21297313,0.0,2023-08
